restaurante_id,articulo_id,precio
681984fa7e1f55f7e877f53e,681984ff7e1f55f7e8780014,13.08
681984fa7e1f55f7e877f53e,681984ff7e1f55f7e8780015,4.21
681984fa7e1f55f7e877f53e,681984ff7e1f55f7e8780016,15.72
681984fa7e1f55f7e877f53e,681984ff7e1f55f7e8780017,2.71
681984fa7e1f55f7e877f53e,681984ff7e1f55f7e8780018,24.26
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e8780019,14.77
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e878001a,3.85
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e878001b,2.35
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e878001c,7.21
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e878001d,18.41
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e878001e,27.14
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e878001f,25.08
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e8780020,3.97
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e8780021,10.36
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e8780022,15.62
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e8780023,27.05
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e8780024,15.62
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e8780025,6.39
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e8780026,23.45
681984fa7e1f55f7e877f53f,681984ff7e1f55f7e8780027,9.95
681984fa7e1f55f7e877f540,681984ff7e1f55f7e8780028,2.76
681984fa7e1f55f7e877f540,681984ff7e1f55f7e8780029,17.09
681984fa7e1f55f7e877f540,681984ff7e1f55f7e878002a,11.16
681984fa7e1f55f7e877f540,681984ff7e1f55f7e878002b,7.68
681984fa7e1f55f7e877f540,681984ff7e1f55f7e878002c,21.97
681984fa7e1f55f7e877f540,681984ff7e1f55f7e878002d,5.13
681984fa7e1f55f7e877f540,681984ff7e1f55f7e878002e,13.73
681984fa7e1f55f7e877f540,681984ff7e1f55f7e878002f,2.43
681984fa7e1f55f7e877f540,681984ff7e1f55f7e8780030,7.94
681984fa7e1f55f7e877f540,681984ff7e1f55f7e8780031,9.39
681984fa7e1f55f7e877f540,681984ff7e1f55f7e8780032,16.84
681984fa7e1f55f7e877f540,681984ff7e1f55f7e8780033,27.18
681984fa7e1f55f7e877f540,681984ff7e1f55f7e8780034,26.16
681984fa7e1f55f7e877f540,681984ff7e1f55f7e8780035,19.89
681984fa7e1f55f7e877f540,681984ff7e1f55f7e8780036,2.35
681984fa7e1f55f7e877f541,681984ff7e1f55f7e8780037,20.72
681984fa7e1f55f7e877f541,681984ff7e1f55f7e8780038,15.64
681984fa7e1f55f7e877f541,681984ff7e1f55f7e8780039,22.68
681984fa7e1f55f7e877f541,681984ff7e1f55f7e878003a,8.06
681984fa7e1f55f7e877f541,681984ff7e1f55f7e878003b,9.37
681984fa7e1f55f7e877f541,681984ff7e1f55f7e878003c,13.68
681984fa7e1f55f7e877f541,681984ff7e1f55f7e878003d,3.69
681984fa7e1f55f7e877f541,681984ff7e1f55f7e878003e,3.37
681984fa7e1f55f7e877f541,681984ff7e1f55f7e878003f,5.27
681984fa7e1f55f7e877f541,681984ff7e1f55f7e8780040,16.03
681984fa7e1f55f7e877f541,681984ff7e1f55f7e8780041,28.77
681984fa7e1f55f7e877f541,681984ff7e1f55f7e8780042,12.51
681984fa7e1f55f7e877f541,681984ff7e1f55f7e8780043,12.78
681984fa7e1f55f7e877f541,681984ff7e1f55f7e8780044,12.24
681984fa7e1f55f7e877f541,681984ff7e1f55f7e8780045,11.43
681984fa7e1f55f7e877f542,681984ff7e1f55f7e8780046,27.66
681984fa7e1f55f7e877f542,681984ff7e1f55f7e8780047,23.06
681984fa7e1f55f7e877f542,681984ff7e1f55f7e8780048,26.12
681984fa7e1f55f7e877f542,681984ff7e1f55f7e8780049,24.53
681984fa7e1f55f7e877f542,681984ff7e1f55f7e878004a,9.65
681984fa7e1f55f7e877f542,681984ff7e1f55f7e878004b,9.54
681984fa7e1f55f7e877f542,681984ff7e1f55f7e878004c,13.28
681984fa7e1f55f7e877f542,681984ff7e1f55f7e878004d,17.19
681984fa7e1f55f7e877f542,681984ff7e1f55f7e878004e,8.55
681984fa7e1f55f7e877f542,681984ff7e1f55f7e878004f,16.82
681984fa7e1f55f7e877f542,681984ff7e1f55f7e8780050,12.44
681984fa7e1f55f7e877f542,681984ff7e1f55f7e8780051,25.62
681984fa7e1f55f7e877f542,681984ff7e1f55f7e8780052,7.04
681984fa7e1f55f7e877f542,681984ff7e1f55f7e8780053,26.76
681984fa7e1f55f7e877f542,681984ff7e1f55f7e8780054,15.53
681984fa7e1f55f7e877f543,681984ff7e1f55f7e8780055,16.9
681984fa7e1f55f7e877f543,681984ff7e1f55f7e8780056,2.38
681984fa7e1f55f7e877f543,681984ff7e1f55f7e8780057,8.93
681984fa7e1f55f7e877f543,681984ff7e1f55f7e8780058,5.54
681984fa7e1f55f7e877f543,681984ff7e1f55f7e8780059,16.12
681984fa7e1f55f7e877f543,681984ff7e1f55f7e878005a,7.88
681984fa7e1f55f7e877f543,681984ff7e1f55f7e878005b,22.12
681984fa7e1f55f7e877f543,681984ff7e1f55f7e878005c,3.6
681984fa7e1f55f7e877f543,681984ff7e1f55f7e878005d,24.37
681984fa7e1f55f7e877f543,681984ff7e1f55f7e878005e,20.34
681984fa7e1f55f7e877f543,681984ff7e1f55f7e878005f,14.28
681984fa7e1f55f7e877f543,681984ff7e1f55f7e8780060,22.81
681984fa7e1f55f7e877f543,681984ff7e1f55f7e8780061,28.76
681984fa7e1f55f7e877f543,681984ff7e1f55f7e8780062,19.89
681984fa7e1f55f7e877f543,681984ff7e1f55f7e8780063,28.99
681984fa7e1f55f7e877f544,681984ff7e1f55f7e8780064,29.69
681984fa7e1f55f7e877f544,681984ff7e1f55f7e8780065,8.74
681984fa7e1f55f7e877f544,681984ff7e1f55f7e8780066,20.87
681984fa7e1f55f7e877f544,681984ff7e1f55f7e8780067,4.67
681984fa7e1f55f7e877f544,681984ff7e1f55f7e8780068,26.66
681984fa7e1f55f7e877f544,681984ff7e1f55f7e8780069,18.52
681984fa7e1f55f7e877f544,681984ff7e1f55f7e878006a,26.33
681984fa7e1f55f7e877f544,681984ff7e1f55f7e878006b,3.17
681984fa7e1f55f7e877f544,681984ff7e1f55f7e878006c,21.39
681984fa7e1f55f7e877f544,681984ff7e1f55f7e878006d,28.7
681984fa7e1f55f7e877f544,681984ff7e1f55f7e878006e,8.24
681984fa7e1f55f7e877f544,681984ff7e1f55f7e878006f,16.92
681984fa7e1f55f7e877f544,681984ff7e1f55f7e8780070,25.06
681984fa7e1f55f7e877f544,681984ff7e1f55f7e8780071,26.76
681984fa7e1f55f7e877f544,681984ff7e1f55f7e8780072,14.62
681984fa7e1f55f7e877f545,681984ff7e1f55f7e8780073,20.37
681984fa7e1f55f7e877f545,681984ff7e1f55f7e8780074,29.86
681984fa7e1f55f7e877f545,681984ff7e1f55f7e8780075,20.67
681984fa7e1f55f7e877f545,681984ff7e1f55f7e8780076,8.47
681984fa7e1f55f7e877f545,681984ff7e1f55f7e8780077,26.66
681984fa7e1f55f7e877f545,681984ff7e1f55f7e8780078,15.75
681984fa7e1f55f7e877f545,681984ff7e1f55f7e8780079,24.71
681984fa7e1f55f7e877f545,681984ff7e1f55f7e878007a,6.38
681984fa7e1f55f7e877f545,681984ff7e1f55f7e878007b,2.21
681984fa7e1f55f7e877f545,681984ff7e1f55f7e878007c,5.31
681984fa7e1f55f7e877f545,681984ff7e1f55f7e878007d,20.34
681984fa7e1f55f7e877f545,681984ff7e1f55f7e878007e,7.91
681984fa7e1f55f7e877f545,681984ff7e1f55f7e878007f,8.53
681984fa7e1f55f7e877f545,681984ff7e1f55f7e8780080,11.96
681984fa7e1f55f7e877f545,681984ff7e1f55f7e8780081,8.61
681984fa7e1f55f7e877f546,681984ff7e1f55f7e8780082,25.77
681984fa7e1f55f7e877f546,681984ff7e1f55f7e8780083,10.6
681984fa7e1f55f7e877f546,681984ff7e1f55f7e8780084,25.2
681984fa7e1f55f7e877f546,681984ff7e1f55f7e8780085,11.45
681984fa7e1f55f7e877f546,681984ff7e1f55f7e8780086,21.35
681984fa7e1f55f7e877f546,681984ff7e1f55f7e8780087,13.25
681984fa7e1f55f7e877f546,681984ff7e1f55f7e8780088,4.61
681984fa7e1f55f7e877f546,681984ff7e1f55f7e8780089,11.13
681984fa7e1f55f7e877f546,681984ff7e1f55f7e878008a,11.83
681984fa7e1f55f7e877f546,681984ff7e1f55f7e878008b,19.09
681984fa7e1f55f7e877f546,681984ff7e1f55f7e878008c,25.02
681984fa7e1f55f7e877f546,681984ff7e1f55f7e878008d,25.51
681984fa7e1f55f7e877f546,681984ff7e1f55f7e878008e,3.97
681984fa7e1f55f7e877f546,681984ff7e1f55f7e878008f,7.3
681984fa7e1f55f7e877f546,681984ff7e1f55f7e8780090,27.07
681984fa7e1f55f7e877f547,681984ff7e1f55f7e8780091,12.84
681984fa7e1f55f7e877f547,681984ff7e1f55f7e8780092,7.76
681984fa7e1f55f7e877f547,681984ff7e1f55f7e8780093,28.93
681984fa7e1f55f7e877f547,681984ff7e1f55f7e8780094,29.75
681984fa7e1f55f7e877f547,681984ff7e1f55f7e8780095,16.44
681984fa7e1f55f7e877f547,681984ff7e1f55f7e8780096,13.57
681984fa7e1f55f7e877f547,681984ff7e1f55f7e8780097,24.85
681984fa7e1f55f7e877f547,681984ff7e1f55f7e8780098,3.73
681984fa7e1f55f7e877f547,681984ff7e1f55f7e8780099,5.96
681984fa7e1f55f7e877f547,681984ff7e1f55f7e878009a,26.89
681984fa7e1f55f7e877f547,681984ff7e1f55f7e878009b,27.21
681984fa7e1f55f7e877f547,681984ff7e1f55f7e878009c,6.13
681984fa7e1f55f7e877f547,681984ff7e1f55f7e878009d,24.9
681984fa7e1f55f7e877f547,681984ff7e1f55f7e878009e,22.93
681984fa7e1f55f7e877f547,681984ff7e1f55f7e878009f,21.99
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800a0,30.0
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800a1,15.67
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800a2,11.65
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800a3,11.09
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800a4,25.75
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800a5,14.02
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800a6,19.54
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800a7,20.27
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800a8,28.48
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800a9,21.72
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800aa,28.61
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800ab,15.55
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800ac,25.8
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800ad,6.08
681984fa7e1f55f7e877f548,681984ff7e1f55f7e87800ae,6.1
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800af,16.61
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800b0,28.71
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800b1,10.07
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800b2,28.61
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800b3,29.0
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800b4,15.58
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800b5,2.14
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800b6,8.4
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800b7,20.11
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800b8,24.86
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800b9,17.65
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800ba,10.25
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800bb,22.92
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800bc,19.18
681984fa7e1f55f7e877f549,681984ff7e1f55f7e87800bd,24.7
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800be,28.49
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800bf,29.96
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800c0,6.24
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800c1,29.64
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800c2,9.3
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800c3,27.48
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800c4,25.81
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800c5,11.91
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800c6,27.57
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800c7,10.2
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800c8,14.61
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800c9,17.25
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800ca,5.11
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800cb,4.15
681984fa7e1f55f7e877f54a,681984ff7e1f55f7e87800cc,13.03
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800cd,10.81
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800ce,17.85
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800cf,11.26
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800d0,29.82
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800d1,4.16
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800d2,15.75
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800d3,13.02
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800d4,24.86
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800d5,16.27
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800d6,27.84
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800d7,8.63
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800d8,19.55
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800d9,23.5
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800da,27.43
681984fa7e1f55f7e877f54b,681984ff7e1f55f7e87800db,22.4
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800dc,5.4
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800dd,24.3
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800de,10.7
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800df,16.41
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800e0,15.66
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800e1,13.71
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800e2,18.2
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800e3,18.7
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800e4,4.51
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800e5,28.91
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800e6,10.64
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800e7,17.92
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800e8,19.07
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800e9,29.96
681984fa7e1f55f7e877f54c,681984ff7e1f55f7e87800ea,11.19
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800eb,7.97
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800ec,25.61
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800ed,13.93
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800ee,10.89
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800ef,6.34
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800f0,12.15
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800f1,27.95
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800f2,23.35
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800f3,10.91
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800f4,16.59
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800f5,24.28
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800f6,2.23
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800f7,13.57
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800f8,17.16
681984fa7e1f55f7e877f54d,681984ff7e1f55f7e87800f9,24.72
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e87800fa,23.03
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e87800fb,26.46
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e87800fc,21.18
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e87800fd,7.78
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e87800fe,24.06
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e87800ff,22.03
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e8780100,27.08
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e8780101,13.28
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e8780102,14.69
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e8780103,6.33
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e8780104,22.43
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e8780105,26.01
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e8780106,3.11
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e8780107,7.54
681984fa7e1f55f7e877f54e,681984ff7e1f55f7e8780108,12.61
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e8780109,24.12
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e878010a,3.8
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e878010b,29.34
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e878010c,24.67
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e878010d,28.66
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e878010e,5.73
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e878010f,26.84
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e8780110,29.75
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e8780111,4.29
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e8780112,20.25
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e8780113,19.64
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e8780114,12.83
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e8780115,27.64
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e8780116,3.22
681984fa7e1f55f7e877f54f,681984ff7e1f55f7e8780117,24.11
681984fa7e1f55f7e877f550,681984ff7e1f55f7e8780118,28.15
681984fa7e1f55f7e877f550,681984ff7e1f55f7e8780119,9.91
681984fa7e1f55f7e877f550,681984ff7e1f55f7e878011a,6.44
681984fa7e1f55f7e877f550,681984ff7e1f55f7e878011b,27.24
681984fa7e1f55f7e877f550,681984ff7e1f55f7e878011c,7.53
681984fa7e1f55f7e877f550,681984ff7e1f55f7e878011d,26.45
681984fa7e1f55f7e877f550,681984ff7e1f55f7e878011e,17.21
681984fa7e1f55f7e877f550,681984ff7e1f55f7e878011f,7.51
681984fa7e1f55f7e877f550,681984ff7e1f55f7e8780120,23.8
681984fa7e1f55f7e877f550,681984ff7e1f55f7e8780121,25.21
681984fa7e1f55f7e877f550,681984ff7e1f55f7e8780122,7.52
681984fa7e1f55f7e877f550,681984ff7e1f55f7e8780123,28.88
681984fa7e1f55f7e877f550,681984ff7e1f55f7e8780124,15.44
681984fa7e1f55f7e877f550,681984ff7e1f55f7e8780125,23.33
681984fa7e1f55f7e877f550,681984ff7e1f55f7e8780126,23.32
681984fa7e1f55f7e877f551,681984ff7e1f55f7e8780127,19.01
681984fa7e1f55f7e877f551,681984ff7e1f55f7e8780128,28.0
681984fa7e1f55f7e877f551,681984ff7e1f55f7e8780129,9.43
681984fa7e1f55f7e877f551,681984ff7e1f55f7e878012a,11.0
681984fa7e1f55f7e877f551,681984ff7e1f55f7e878012b,26.29
681984fa7e1f55f7e877f551,681984ff7e1f55f7e878012c,2.9
681984fa7e1f55f7e877f551,681984ff7e1f55f7e878012d,13.35
681984fa7e1f55f7e877f551,681984ff7e1f55f7e878012e,10.64
681984fa7e1f55f7e877f551,681984ff7e1f55f7e878012f,20.21
681984fa7e1f55f7e877f551,681984ff7e1f55f7e8780130,24.35
681984fa7e1f55f7e877f551,681984ff7e1f55f7e8780131,10.04
681984fa7e1f55f7e877f551,681984ff7e1f55f7e8780132,3.11
681984fa7e1f55f7e877f551,681984ff7e1f55f7e8780133,20.47
681984fa7e1f55f7e877f551,681984ff7e1f55f7e8780134,23.01
681984fa7e1f55f7e877f551,681984ff7e1f55f7e8780135,12.58
681984fa7e1f55f7e877f552,681984ff7e1f55f7e8780136,6.13
681984fa7e1f55f7e877f552,681984ff7e1f55f7e8780137,3.6
681984fa7e1f55f7e877f552,681984ff7e1f55f7e8780138,3.27
681984fa7e1f55f7e877f552,681984ff7e1f55f7e8780139,15.95
681984fa7e1f55f7e877f552,681984ff7e1f55f7e878013a,10.74
681984fa7e1f55f7e877f552,681984ff7e1f55f7e878013b,28.08
681984fa7e1f55f7e877f552,681984ff7e1f55f7e878013c,4.21
681984fa7e1f55f7e877f552,681984ff7e1f55f7e878013d,10.78
681984fa7e1f55f7e877f552,681984ff7e1f55f7e878013e,22.43
681984fa7e1f55f7e877f552,681984ff7e1f55f7e878013f,26.1
681984fa7e1f55f7e877f552,681984ff7e1f55f7e8780140,17.83
681984fa7e1f55f7e877f552,681984ff7e1f55f7e8780141,26.72
681984fa7e1f55f7e877f552,681984ff7e1f55f7e8780142,5.48
681984fa7e1f55f7e877f552,681984ff7e1f55f7e8780143,15.84
681984fa7e1f55f7e877f552,681984ff7e1f55f7e8780144,3.64
681984fa7e1f55f7e877f553,681984ff7e1f55f7e8780145,15.02
681984fa7e1f55f7e877f553,681984ff7e1f55f7e8780146,6.17
681984fa7e1f55f7e877f553,681984ff7e1f55f7e8780147,11.64
681984fa7e1f55f7e877f553,681984ff7e1f55f7e8780148,8.37
681984fa7e1f55f7e877f553,681984ff7e1f55f7e8780149,15.83
681984fa7e1f55f7e877f553,681984ff7e1f55f7e878014a,15.52
681984fa7e1f55f7e877f553,681984ff7e1f55f7e878014b,29.98
681984fa7e1f55f7e877f553,681984ff7e1f55f7e878014c,10.81
681984fa7e1f55f7e877f553,681984ff7e1f55f7e878014d,26.77
681984fa7e1f55f7e877f553,681984ff7e1f55f7e878014e,20.94
681984fa7e1f55f7e877f553,681984ff7e1f55f7e878014f,14.45
681984fa7e1f55f7e877f553,681984ff7e1f55f7e8780150,18.36
681984fa7e1f55f7e877f553,681984ff7e1f55f7e8780151,18.56
681984fa7e1f55f7e877f553,681984ff7e1f55f7e8780152,22.95
681984fa7e1f55f7e877f553,681984ff7e1f55f7e8780153,10.76
681984fa7e1f55f7e877f554,681984ff7e1f55f7e8780154,3.47
681984fa7e1f55f7e877f554,681984ff7e1f55f7e8780155,19.13
681984fa7e1f55f7e877f554,681984ff7e1f55f7e8780156,5.05
681984fa7e1f55f7e877f554,681984ff7e1f55f7e8780157,15.85
681984fa7e1f55f7e877f554,681984ff7e1f55f7e8780158,22.78
681984fa7e1f55f7e877f554,681984ff7e1f55f7e8780159,17.75
681984fa7e1f55f7e877f554,681984ff7e1f55f7e878015a,19.01
681984fa7e1f55f7e877f554,681984ff7e1f55f7e878015b,22.84
681984fa7e1f55f7e877f554,681984ff7e1f55f7e878015c,11.99
681984fa7e1f55f7e877f554,681984ff7e1f55f7e878015d,11.93
681984fa7e1f55f7e877f554,681984ff7e1f55f7e878015e,4.99
681984fa7e1f55f7e877f554,681984ff7e1f55f7e878015f,24.33
681984fa7e1f55f7e877f554,681984ff7e1f55f7e8780160,9.99
681984fa7e1f55f7e877f554,681984ff7e1f55f7e8780161,22.82
681984fa7e1f55f7e877f554,681984ff7e1f55f7e8780162,27.98
681984fa7e1f55f7e877f555,681984ff7e1f55f7e8780163,13.89
681984fa7e1f55f7e877f555,681984ff7e1f55f7e8780164,6.21
681984fa7e1f55f7e877f555,681984ff7e1f55f7e8780165,25.92
681984fa7e1f55f7e877f555,681984ff7e1f55f7e8780166,13.61
681984fa7e1f55f7e877f555,681984ff7e1f55f7e8780167,19.77
681984fa7e1f55f7e877f555,681984ff7e1f55f7e8780168,4.11
681984fa7e1f55f7e877f555,681984ff7e1f55f7e8780169,16.51
681984fa7e1f55f7e877f555,681984ff7e1f55f7e878016a,15.82
681984fa7e1f55f7e877f555,681984ff7e1f55f7e878016b,17.26
681984fa7e1f55f7e877f555,681984ff7e1f55f7e878016c,3.16
681984fa7e1f55f7e877f555,681984ff7e1f55f7e878016d,3.87
681984fa7e1f55f7e877f555,681984ff7e1f55f7e878016e,3.72
681984fa7e1f55f7e877f555,681984ff7e1f55f7e878016f,25.22
681984fa7e1f55f7e877f555,681984ff7e1f55f7e8780170,16.59
681984fa7e1f55f7e877f555,681984ff7e1f55f7e8780171,27.56
681984fa7e1f55f7e877f556,681984ff7e1f55f7e8780172,3.87
681984fa7e1f55f7e877f556,681984ff7e1f55f7e8780173,20.61
681984fa7e1f55f7e877f556,681984ff7e1f55f7e8780174,5.0
681984fa7e1f55f7e877f556,681984ff7e1f55f7e8780175,11.86
681984fa7e1f55f7e877f556,681984ff7e1f55f7e8780176,11.93
681984fa7e1f55f7e877f556,681984ff7e1f55f7e8780177,19.61
681984fa7e1f55f7e877f556,681984ff7e1f55f7e8780178,5.58
681984fa7e1f55f7e877f556,681984ff7e1f55f7e8780179,19.3
681984fa7e1f55f7e877f556,681984ff7e1f55f7e878017a,15.99
681984fa7e1f55f7e877f556,681984ff7e1f55f7e878017b,18.38
681984fa7e1f55f7e877f556,681984ff7e1f55f7e878017c,27.48
681984fa7e1f55f7e877f556,681984ff7e1f55f7e878017d,19.57
681984fa7e1f55f7e877f556,681984ff7e1f55f7e878017e,2.78
681984fa7e1f55f7e877f556,681984ff7e1f55f7e878017f,20.95
681984fa7e1f55f7e877f556,681984ff7e1f55f7e8780180,11.17
681984fa7e1f55f7e877f557,681984ff7e1f55f7e8780181,21.72
681984fa7e1f55f7e877f557,681984ff7e1f55f7e8780182,22.46
681984fa7e1f55f7e877f557,681984ff7e1f55f7e8780183,12.44
681984fa7e1f55f7e877f557,681984ff7e1f55f7e8780184,6.37
681984fa7e1f55f7e877f557,681984ff7e1f55f7e8780185,17.67
681984fa7e1f55f7e877f557,681984ff7e1f55f7e8780186,20.62
681984fa7e1f55f7e877f557,681984ff7e1f55f7e8780187,23.21
681984fa7e1f55f7e877f557,681984ff7e1f55f7e8780188,8.33
681984fa7e1f55f7e877f557,681984ff7e1f55f7e8780189,25.28
681984fa7e1f55f7e877f557,681984ff7e1f55f7e878018a,27.66
681984fa7e1f55f7e877f557,681984ff7e1f55f7e878018b,14.5
681984fa7e1f55f7e877f557,681984ff7e1f55f7e878018c,8.14
681984fa7e1f55f7e877f557,681984ff7e1f55f7e878018d,19.24
681984fa7e1f55f7e877f557,681984ff7e1f55f7e878018e,9.61
681984fa7e1f55f7e877f557,681984ff7e1f55f7e878018f,9.91
681984fa7e1f55f7e877f558,681984ff7e1f55f7e8780190,4.59
681984fa7e1f55f7e877f558,681984ff7e1f55f7e8780191,11.66
