orden_id,usuario_id,restaurante_id,fecha_pedido
681985027e1f55f7e8783aed,681984f37e1f55f7e877f1fb,681984fa7e1f55f7e877f66d,2025-05-03T00:48:04.297982
681985027e1f55f7e8783aee,681984f37e1f55f7e877d32f,681984fa7e1f55f7e877f6a5,2025-01-23T07:17:45.145019
681985027e1f55f7e8783aef,681984f37e1f55f7e877f3d9,681984fa7e1f55f7e877f50f,2025-01-07T23:09:21.001255
681985027e1f55f7e8783af0,681984f37e1f55f7e877d013,681984fa7e1f55f7e877f5f5,2024-12-13T10:51:21.733416
681985027e1f55f7e8783af1,681984f37e1f55f7e877e0ff,681984fa7e1f55f7e877f4cc,2025-04-12T10:13:43.752975
681985027e1f55f7e8783af2,681984f37e1f55f7e877ef73,681984fa7e1f55f7e877f6d5,2025-03-30T18:56:07.695565
681985027e1f55f7e8783af3,681984f37e1f55f7e877d6f2,681984fa7e1f55f7e877f4e1,2024-11-10T05:59:27.116310
681985027e1f55f7e8783af4,681984f37e1f55f7e877d8c1,681984fa7e1f55f7e877f65c,2025-03-02T09:52:14.762919
681985027e1f55f7e8783af5,681984f37e1f55f7e877ed24,681984fa7e1f55f7e877f758,2025-01-25T08:44:15.049572
681985027e1f55f7e8783af6,681984f37e1f55f7e877e85b,681984fa7e1f55f7e877f849,2025-01-31T12:18:40.197031
681985027e1f55f7e8783af7,681984f37e1f55f7e877d972,681984fa7e1f55f7e877f7fe,2025-03-06T21:47:34.336736
681985027e1f55f7e8783af8,681984f37e1f55f7e877cf44,681984fa7e1f55f7e877f692,2024-12-06T13:52:07.043761
681985027e1f55f7e8783af9,681984f37e1f55f7e877dc08,681984fa7e1f55f7e877f76e,2025-02-01T01:19:28.183941
681985027e1f55f7e8783afa,681984f37e1f55f7e877d800,681984fa7e1f55f7e877f6dd,2025-04-27T06:49:18.869054
681985027e1f55f7e8783afb,681984f37e1f55f7e877da10,681984fa7e1f55f7e877f685,2025-05-01T16:23:42.107743
681985027e1f55f7e8783afc,681984f37e1f55f7e877d3a1,681984fa7e1f55f7e877f4eb,2025-01-11T12:01:17.499366
681985027e1f55f7e8783afd,681984f37e1f55f7e877f343,681984fa7e1f55f7e877f76c,2024-11-10T20:53:13.717525
681985027e1f55f7e8783afe,681984f37e1f55f7e877ce17,681984fa7e1f55f7e877f545,2024-12-06T07:26:09.482951
681985027e1f55f7e8783aff,681984f37e1f55f7e877f315,681984fa7e1f55f7e877f5ca,2024-11-15T23:35:22.039549
681985027e1f55f7e8783b00,681984f37e1f55f7e877d3e2,681984fa7e1f55f7e877f75c,2025-03-25T03:40:43.766404
681985027e1f55f7e8783b01,681984f37e1f55f7e877d03c,681984fa7e1f55f7e877f55a,2024-12-16T11:06:17.805786
681985027e1f55f7e8783b02,681984f37e1f55f7e877ea3c,681984fa7e1f55f7e877f60d,2025-02-12T03:42:53.306432
681985027e1f55f7e8783b03,681984f37e1f55f7e877e581,681984fa7e1f55f7e877f688,2025-04-29T09:02:02.366669
681985027e1f55f7e8783b04,681984f37e1f55f7e877ed3b,681984fa7e1f55f7e877f868,2024-11-20T09:50:15.314532
681985027e1f55f7e8783b05,681984f37e1f55f7e877df7d,681984fa7e1f55f7e877f4e7,2024-12-24T08:19:34.369398
681985027e1f55f7e8783b06,681984f37e1f55f7e877e9e4,681984fa7e1f55f7e877f4ca,2025-01-13T20:14:44.689805
681985027e1f55f7e8783b07,681984f37e1f55f7e877ddba,681984fa7e1f55f7e877f5e1,2025-01-10T23:06:51.564783
681985027e1f55f7e8783b08,681984f37e1f55f7e877e36b,681984fa7e1f55f7e877f793,2025-02-25T17:32:10.721393
681985027e1f55f7e8783b09,681984f37e1f55f7e877de17,681984fa7e1f55f7e877f890,2025-04-19T12:20:20.771499
681985027e1f55f7e8783b0a,681984f37e1f55f7e877e5c6,681984fa7e1f55f7e877f7a2,2024-12-24T15:03:59.131986
681985027e1f55f7e8783b0b,681984f37e1f55f7e877d8c0,681984fa7e1f55f7e877f868,2025-04-27T01:38:37.885352
681985027e1f55f7e8783b0c,681984f37e1f55f7e877f45c,681984fa7e1f55f7e877f60c,2024-11-11T16:43:31.981781
681985027e1f55f7e8783b0d,681984f37e1f55f7e877ee11,681984fa7e1f55f7e877f4e7,2025-01-14T07:39:30.386997
681985027e1f55f7e8783b0e,681984f37e1f55f7e877df1d,681984fa7e1f55f7e877f874,2025-04-18T21:44:26.268417
681985027e1f55f7e8783b0f,681984f37e1f55f7e877e569,681984fa7e1f55f7e877f863,2024-11-09T00:16:04.441104
681985027e1f55f7e8783b10,681984f37e1f55f7e877dc7a,681984fa7e1f55f7e877f4fa,2025-03-24T13:01:40.758191
681985027e1f55f7e8783b11,681984f37e1f55f7e877e0f5,681984fa7e1f55f7e877f5ca,2025-01-07T09:14:43.451176
681985027e1f55f7e8783b12,681984f37e1f55f7e877d1df,681984fa7e1f55f7e877f89f,2024-11-26T08:15:55.081271
681985027e1f55f7e8783b13,681984f37e1f55f7e877f375,681984fa7e1f55f7e877f840,2025-03-25T14:35:39.794025
681985027e1f55f7e8783b14,681984f37e1f55f7e877d9ed,681984fa7e1f55f7e877f86d,2025-02-28T04:30:44.551152
681985027e1f55f7e8783b15,681984f37e1f55f7e877d611,681984fa7e1f55f7e877f78a,2025-04-18T01:53:45.545327
681985027e1f55f7e8783b16,681984f37e1f55f7e877e984,681984fa7e1f55f7e877f5b7,2025-04-18T16:41:46.997026
681985027e1f55f7e8783b17,681984f37e1f55f7e877e01d,681984fa7e1f55f7e877f5a8,2025-03-16T17:11:37.128837
681985027e1f55f7e8783b18,681984f37e1f55f7e877e784,681984fa7e1f55f7e877f63b,2025-02-26T01:00:48.353995
681985027e1f55f7e8783b19,681984f37e1f55f7e877d236,681984fa7e1f55f7e877f599,2024-12-05T19:29:27.504731
681985027e1f55f7e8783b1a,681984f37e1f55f7e877e643,681984fa7e1f55f7e877f67c,2025-01-05T15:28:25.017146
681985027e1f55f7e8783b1b,681984f37e1f55f7e877f2c7,681984fa7e1f55f7e877f872,2025-01-29T14:58:47.965338
681985027e1f55f7e8783b1c,681984f37e1f55f7e877de6e,681984fa7e1f55f7e877f739,2025-04-11T17:32:49.639639
681985027e1f55f7e8783b1d,681984f37e1f55f7e877df91,681984fa7e1f55f7e877f6d5,2025-03-01T09:47:29.294354
681985027e1f55f7e8783b1e,681984f37e1f55f7e877edaf,681984fa7e1f55f7e877f4cb,2024-12-18T07:36:25.143547
681985027e1f55f7e8783b1f,681984f37e1f55f7e877cf6b,681984fa7e1f55f7e877f567,2024-11-06T23:34:54.092081
681985027e1f55f7e8783b20,681984f37e1f55f7e877deb5,681984fa7e1f55f7e877f850,2025-03-07T06:10:12.927642
681985027e1f55f7e8783b21,681984f37e1f55f7e877cef7,681984fa7e1f55f7e877f58a,2025-03-26T15:21:37.218512
681985027e1f55f7e8783b22,681984f37e1f55f7e877d279,681984fa7e1f55f7e877f65c,2025-02-21T04:14:03.389299
681985027e1f55f7e8783b23,681984f37e1f55f7e877ee4b,681984fa7e1f55f7e877f7af,2025-03-19T11:03:10.520678
681985027e1f55f7e8783b24,681984f37e1f55f7e877dbab,681984fa7e1f55f7e877f86e,2025-04-16T23:04:24.960397
681985027e1f55f7e8783b25,681984f37e1f55f7e877e7a7,681984fa7e1f55f7e877f77f,2024-12-04T12:50:25.591543
681985027e1f55f7e8783b26,681984f37e1f55f7e877ce2e,681984fa7e1f55f7e877f67e,2024-11-28T00:01:39.656099
681985027e1f55f7e8783b27,681984f37e1f55f7e877de6a,681984fa7e1f55f7e877f561,2025-02-07T04:27:42.032521
681985027e1f55f7e8783b28,681984f37e1f55f7e877cf85,681984fa7e1f55f7e877f77d,2025-02-17T08:24:51.835057
681985027e1f55f7e8783b29,681984f37e1f55f7e877e360,681984fa7e1f55f7e877f50f,2025-04-17T19:49:07.285553
681985027e1f55f7e8783b2a,681984f37e1f55f7e877f0e7,681984fa7e1f55f7e877f757,2024-12-03T20:17:42.450100
681985027e1f55f7e8783b2b,681984f37e1f55f7e877f399,681984fa7e1f55f7e877f5b3,2024-11-05T04:48:07.595778
681985027e1f55f7e8783b2c,681984f37e1f55f7e877f1aa,681984fa7e1f55f7e877f503,2025-01-14T01:24:13.672277
681985027e1f55f7e8783b2d,681984f37e1f55f7e877e7b3,681984fa7e1f55f7e877f6ff,2025-04-02T16:28:27.161571
681985027e1f55f7e8783b2e,681984f37e1f55f7e877d990,681984fa7e1f55f7e877f6f8,2025-03-19T09:53:27.796606
681985027e1f55f7e8783b2f,681984f37e1f55f7e877e924,681984fa7e1f55f7e877f4e5,2025-04-19T22:45:32.353477
681985027e1f55f7e8783b30,681984f37e1f55f7e877d476,681984fa7e1f55f7e877f5d3,2025-04-13T10:03:39.849983
681985027e1f55f7e8783b31,681984f37e1f55f7e877ec62,681984fa7e1f55f7e877f7b0,2025-03-03T12:01:17.569398
681985027e1f55f7e8783b32,681984f37e1f55f7e877d12e,681984fa7e1f55f7e877f611,2025-04-19T12:39:50.653744
681985027e1f55f7e8783b33,681984f37e1f55f7e877f1c1,681984fa7e1f55f7e877f62a,2025-02-07T05:58:04.100588
681985027e1f55f7e8783b34,681984f37e1f55f7e877f320,681984fa7e1f55f7e877f87c,2025-01-10T14:18:54.251033
681985027e1f55f7e8783b35,681984f37e1f55f7e877ec3a,681984fa7e1f55f7e877f637,2024-11-05T09:07:10.359090
681985027e1f55f7e8783b36,681984f37e1f55f7e877d454,681984fa7e1f55f7e877f65a,2025-03-26T10:31:00.644941
681985027e1f55f7e8783b37,681984f37e1f55f7e877d6eb,681984fa7e1f55f7e877f7f0,2025-01-21T19:19:21.888707
681985027e1f55f7e8783b38,681984f37e1f55f7e877e500,681984fa7e1f55f7e877f6e2,2025-02-14T19:55:06.287762
681985027e1f55f7e8783b39,681984f37e1f55f7e877dc55,681984fa7e1f55f7e877f7ec,2024-12-01T16:52:11.667737
681985027e1f55f7e8783b3a,681984f37e1f55f7e877d709,681984fa7e1f55f7e877f7c1,2025-02-27T13:55:04.843668
681985027e1f55f7e8783b3b,681984f37e1f55f7e877ec4b,681984fa7e1f55f7e877f630,2025-02-26T17:41:06.763618
681985027e1f55f7e8783b3c,681984f37e1f55f7e877cdce,681984fa7e1f55f7e877f602,2025-03-11T01:16:43.098336
681985027e1f55f7e8783b3d,681984f37e1f55f7e877d3fc,681984fa7e1f55f7e877f4d7,2025-01-29T09:26:29.361359
681985027e1f55f7e8783b3e,681984f37e1f55f7e877e707,681984fa7e1f55f7e877f893,2025-02-06T03:26:35.286369
681985027e1f55f7e8783b3f,681984f37e1f55f7e877d84e,681984fa7e1f55f7e877f894,2024-12-22T11:30:58.380512
681985027e1f55f7e8783b40,681984f37e1f55f7e877ecbf,681984fa7e1f55f7e877f7a7,2024-12-20T13:28:31.191046
681985027e1f55f7e8783b41,681984f37e1f55f7e877eb56,681984fa7e1f55f7e877f60e,2024-11-20T10:10:01.592870
681985027e1f55f7e8783b42,681984f37e1f55f7e877d44a,681984fa7e1f55f7e877f5ca,2025-01-17T01:19:38.541612
681985027e1f55f7e8783b43,681984f37e1f55f7e877d724,681984fa7e1f55f7e877f65d,2025-02-24T16:10:48.881787
681985027e1f55f7e8783b44,681984f37e1f55f7e877ef65,681984fa7e1f55f7e877f81a,2024-11-04T10:48:27.797911
681985027e1f55f7e8783b45,681984f37e1f55f7e877ddb6,681984fa7e1f55f7e877f61e,2025-02-13T17:55:27.421353
681985027e1f55f7e8783b46,681984f37e1f55f7e877cf7e,681984fa7e1f55f7e877f5c0,2025-03-24T15:51:12.715125
681985027e1f55f7e8783b47,681984f37e1f55f7e877e29e,681984fa7e1f55f7e877f515,2025-04-15T07:55:43.396787
681985027e1f55f7e8783b48,681984f37e1f55f7e877de54,681984fa7e1f55f7e877f5f1,2025-03-09T23:25:52.313848
681985027e1f55f7e8783b49,681984f37e1f55f7e877e06a,681984fa7e1f55f7e877f75b,2024-12-11T23:59:41.863518
681985027e1f55f7e8783b4a,681984f37e1f55f7e877d5ca,681984fa7e1f55f7e877f6d1,2025-05-02T13:38:48.755994
681985027e1f55f7e8783b4b,681984f37e1f55f7e877e8e6,681984fa7e1f55f7e877f561,2025-03-16T11:17:13.747978
681985027e1f55f7e8783b4c,681984f37e1f55f7e877dcfc,681984fa7e1f55f7e877f8a4,2025-03-02T03:11:21.023417
681985027e1f55f7e8783b4d,681984f37e1f55f7e877ec07,681984fa7e1f55f7e877f693,2025-04-12T05:46:51.764700
681985027e1f55f7e8783b4e,681984f37e1f55f7e877f1ed,681984fa7e1f55f7e877f7fc,2024-12-03T21:15:04.653907
681985027e1f55f7e8783b4f,681984f37e1f55f7e877f308,681984fa7e1f55f7e877f683,2025-04-08T06:37:45.893253
681985027e1f55f7e8783b50,681984f37e1f55f7e877e227,681984fa7e1f55f7e877f80b,2025-01-09T22:09:42.417478
681985027e1f55f7e8783b51,681984f37e1f55f7e877ecd3,681984fa7e1f55f7e877f586,2025-01-29T14:57:52.484467
681985027e1f55f7e8783b52,681984f37e1f55f7e877ee89,681984fa7e1f55f7e877f57d,2024-12-27T03:57:15.930007
681985027e1f55f7e8783b53,681984f37e1f55f7e877e773,681984fa7e1f55f7e877f88c,2025-01-22T11:04:32.285515
681985027e1f55f7e8783b54,681984f37e1f55f7e877d4fc,681984fa7e1f55f7e877f72c,2025-02-28T23:42:04.488685
681985027e1f55f7e8783b55,681984f37e1f55f7e877d70b,681984fa7e1f55f7e877f6c8,2025-03-23T16:48:13.262248
681985027e1f55f7e8783b56,681984f37e1f55f7e877f45a,681984fa7e1f55f7e877f723,2024-12-12T09:56:04.341661
681985027e1f55f7e8783b57,681984f37e1f55f7e877d722,681984fa7e1f55f7e877f523,2024-11-17T02:44:19.758699
681985027e1f55f7e8783b58,681984f37e1f55f7e877edd2,681984fa7e1f55f7e877f528,2024-11-08T12:16:45.241232
681985027e1f55f7e8783b59,681984f37e1f55f7e877dc44,681984fa7e1f55f7e877f84a,2025-01-18T17:52:37.135386
681985027e1f55f7e8783b5a,681984f37e1f55f7e877dfb2,681984fa7e1f55f7e877f73a,2025-04-26T21:08:34.370407
681985027e1f55f7e8783b5b,681984f37e1f55f7e877efea,681984fa7e1f55f7e877f63d,2025-03-01T18:47:00.884658
681985027e1f55f7e8783b5c,681984f37e1f55f7e877ecee,681984fa7e1f55f7e877f7cc,2025-01-13T22:34:52.304598
681985027e1f55f7e8783b5d,681984f37e1f55f7e877e78e,681984fa7e1f55f7e877f793,2024-11-29T23:33:24.643564
681985027e1f55f7e8783b5e,681984f37e1f55f7e877eb58,681984fa7e1f55f7e877f62f,2025-01-16T21:24:29.670740
681985027e1f55f7e8783b5f,681984f37e1f55f7e877dede,681984fa7e1f55f7e877f7fa,2025-02-15T17:52:02.126100
681985027e1f55f7e8783b60,681984f37e1f55f7e877e81b,681984fa7e1f55f7e877f595,2025-03-25T02:49:18.505950
681985027e1f55f7e8783b61,681984f37e1f55f7e877edba,681984fa7e1f55f7e877f4d2,2025-05-03T17:48:19.891745
681985027e1f55f7e8783b62,681984f37e1f55f7e877eb76,681984fa7e1f55f7e877f750,2025-01-25T12:37:15.060862
681985027e1f55f7e8783b63,681984f37e1f55f7e877d17d,681984fa7e1f55f7e877f5ee,2025-02-07T12:24:16.223330
681985027e1f55f7e8783b64,681984f37e1f55f7e877e5dd,681984fa7e1f55f7e877f601,2025-02-25T09:43:25.283687
681985027e1f55f7e8783b65,681984f37e1f55f7e877f028,681984fa7e1f55f7e877f598,2025-01-31T19:04:00.414428
681985027e1f55f7e8783b66,681984f37e1f55f7e877f21e,681984fa7e1f55f7e877f7dc,2025-03-24T22:28:05.110857
681985027e1f55f7e8783b67,681984f37e1f55f7e877da7d,681984fa7e1f55f7e877f62e,2025-01-24T15:46:24.235976
681985027e1f55f7e8783b68,681984f37e1f55f7e877e5cd,681984fa7e1f55f7e877f7bd,2025-01-24T08:39:52.998594
681985027e1f55f7e8783b69,681984f37e1f55f7e877eee7,681984fa7e1f55f7e877f85c,2025-01-13T13:09:38.723316
681985027e1f55f7e8783b6a,681984f37e1f55f7e877f236,681984fa7e1f55f7e877f896,2024-12-26T12:44:54.414277
681985027e1f55f7e8783b6b,681984f37e1f55f7e877d44e,681984fa7e1f55f7e877f53a,2025-04-09T00:28:30.370732
681985027e1f55f7e8783b6c,681984f37e1f55f7e877cefd,681984fa7e1f55f7e877f588,2025-02-27T06:24:59.272787
681985027e1f55f7e8783b6d,681984f37e1f55f7e877e67a,681984fa7e1f55f7e877f87e,2024-12-30T04:46:38.669225
681985027e1f55f7e8783b6e,681984f37e1f55f7e877e075,681984fa7e1f55f7e877f7e9,2025-02-08T15:19:54.328466
681985027e1f55f7e8783b6f,681984f37e1f55f7e877d844,681984fa7e1f55f7e877f5b5,2025-01-30T22:43:54.099170
681985027e1f55f7e8783b70,681984f37e1f55f7e877d613,681984fa7e1f55f7e877f7c2,2025-02-26T09:47:33.215698
681985027e1f55f7e8783b71,681984f37e1f55f7e877df6f,681984fa7e1f55f7e877f761,2024-11-25T15:34:42.754574
681985027e1f55f7e8783b72,681984f37e1f55f7e877ef09,681984fa7e1f55f7e877f53d,2025-04-24T05:41:48.621629
681985027e1f55f7e8783b73,681984f37e1f55f7e877ed4e,681984fa7e1f55f7e877f4f0,2025-03-11T19:06:54.261190
681985027e1f55f7e8783b74,681984f37e1f55f7e877d75a,681984fa7e1f55f7e877f7e6,2025-04-14T09:29:34.457332
681985027e1f55f7e8783b75,681984f37e1f55f7e877ede7,681984fa7e1f55f7e877f77d,2025-02-13T12:28:48.939247
681985027e1f55f7e8783b76,681984f37e1f55f7e877f33c,681984fa7e1f55f7e877f845,2025-01-16T01:17:45.385360
681985027e1f55f7e8783b77,681984f37e1f55f7e877e26c,681984fa7e1f55f7e877f87b,2025-03-04T00:30:32.234402
681985027e1f55f7e8783b78,681984f37e1f55f7e877e337,681984fa7e1f55f7e877f4f7,2025-03-23T06:09:07.700771
681985027e1f55f7e8783b79,681984f37e1f55f7e877e253,681984fa7e1f55f7e877f5bf,2025-04-01T13:47:46.802848
681985027e1f55f7e8783b7a,681984f37e1f55f7e877e464,681984fa7e1f55f7e877f53f,2024-12-25T02:37:46.120005
681985027e1f55f7e8783b7b,681984f37e1f55f7e877d3c0,681984fa7e1f55f7e877f736,2025-04-02T05:35:53.397745
681985027e1f55f7e8783b7c,681984f37e1f55f7e877d62b,681984fa7e1f55f7e877f848,2025-04-29T11:55:49.718609
681985027e1f55f7e8783b7d,681984f37e1f55f7e877db6f,681984fa7e1f55f7e877f79a,2025-02-07T20:09:45.265289
681985027e1f55f7e8783b7e,681984f37e1f55f7e877e7db,681984fa7e1f55f7e877f66c,2024-11-17T03:08:48.214432
681985027e1f55f7e8783b7f,681984f37e1f55f7e877d191,681984fa7e1f55f7e877f822,2024-12-31T21:33:49.985754
681985027e1f55f7e8783b80,681984f37e1f55f7e877d181,681984fa7e1f55f7e877f682,2025-03-12T03:55:48.974438
681985027e1f55f7e8783b81,681984f37e1f55f7e877e031,681984fa7e1f55f7e877f66a,2024-12-20T07:55:59.362162
681985027e1f55f7e8783b82,681984f37e1f55f7e877ea82,681984fa7e1f55f7e877f62d,2025-03-01T20:57:32.440567
681985027e1f55f7e8783b83,681984f37e1f55f7e877d61c,681984fa7e1f55f7e877f830,2024-11-25T08:14:34.688608
681985027e1f55f7e8783b84,681984f37e1f55f7e877ce62,681984fa7e1f55f7e877f669,2025-01-12T19:54:04.611801
681985027e1f55f7e8783b85,681984f37e1f55f7e877dedf,681984fa7e1f55f7e877f6e7,2025-01-20T20:29:34.721051
681985027e1f55f7e8783b86,681984f37e1f55f7e877ee41,681984fa7e1f55f7e877f50b,2025-04-27T21:51:12.670839
681985027e1f55f7e8783b87,681984f37e1f55f7e877f35d,681984fa7e1f55f7e877f86d,2025-03-14T13:28:24.486560
681985027e1f55f7e8783b88,681984f37e1f55f7e877e138,681984fa7e1f55f7e877f4c9,2024-12-01T07:27:05.666456
681985027e1f55f7e8783b89,681984f37e1f55f7e877d407,681984fa7e1f55f7e877f813,2025-02-01T22:57:09.140141
681985027e1f55f7e8783b8a,681984f37e1f55f7e877d401,681984fa7e1f55f7e877f575,2025-02-07T02:36:30.054421
681985027e1f55f7e8783b8b,681984f37e1f55f7e877db94,681984fa7e1f55f7e877f79f,2025-03-22T02:00:44.772704
681985027e1f55f7e8783b8c,681984f37e1f55f7e877e45d,681984fa7e1f55f7e877f525,2024-11-18T16:03:39.753770
681985027e1f55f7e8783b8d,681984f37e1f55f7e877db28,681984fa7e1f55f7e877f592,2025-03-20T15:20:48.460874
681985027e1f55f7e8783b8e,681984f37e1f55f7e877e801,681984fa7e1f55f7e877f780,2024-12-09T01:55:24.466760
681985027e1f55f7e8783b8f,681984f37e1f55f7e877e4cf,681984fa7e1f55f7e877f837,2025-04-08T08:39:12.587747
681985027e1f55f7e8783b90,681984f37e1f55f7e877e7f6,681984fa7e1f55f7e877f562,2025-01-05T06:07:39.069688
681985027e1f55f7e8783b91,681984f37e1f55f7e877d90c,681984fa7e1f55f7e877f662,2024-11-27T16:33:28.293000
681985027e1f55f7e8783b92,681984f37e1f55f7e877f0b0,681984fa7e1f55f7e877f7e7,2025-02-08T03:25:35.266106
681985027e1f55f7e8783b93,681984f37e1f55f7e877d2cb,681984fa7e1f55f7e877f63f,2025-01-14T02:31:37.173891
681985027e1f55f7e8783b94,681984f37e1f55f7e877f355,681984fa7e1f55f7e877f74e,2025-03-08T08:36:20.518312
681985027e1f55f7e8783b95,681984f37e1f55f7e877d13a,681984fa7e1f55f7e877f7e4,2025-02-13T01:28:05.661666
681985027e1f55f7e8783b96,681984f37e1f55f7e877ed12,681984fa7e1f55f7e877f70e,2025-04-14T00:46:08.423798
681985027e1f55f7e8783b97,681984f37e1f55f7e877eafb,681984fa7e1f55f7e877f5f3,2024-11-28T21:18:59.126370
681985027e1f55f7e8783b98,681984f37e1f55f7e877d1b4,681984fa7e1f55f7e877f811,2025-04-16T16:04:43.596232
681985027e1f55f7e8783b99,681984f37e1f55f7e877e102,681984fa7e1f55f7e877f888,2025-05-01T11:28:59.019400
681985027e1f55f7e8783b9a,681984f37e1f55f7e877db6c,681984fa7e1f55f7e877f4c2,2025-03-07T07:36:14.504299
681985027e1f55f7e8783b9b,681984f37e1f55f7e877d5de,681984fa7e1f55f7e877f59d,2024-11-20T22:31:18.025443
681985027e1f55f7e8783b9c,681984f37e1f55f7e877de53,681984fa7e1f55f7e877f612,2024-11-15T08:13:56.189712
681985027e1f55f7e8783b9d,681984f37e1f55f7e877d5a6,681984fa7e1f55f7e877f77c,2025-02-05T23:25:31.411261
681985027e1f55f7e8783b9e,681984f37e1f55f7e877e0f9,681984fa7e1f55f7e877f531,2025-01-16T02:40:55.433783
681985027e1f55f7e8783b9f,681984f37e1f55f7e877deb2,681984fa7e1f55f7e877f578,2024-12-14T17:17:44.570681
681985027e1f55f7e8783ba0,681984f37e1f55f7e877dc02,681984fa7e1f55f7e877f78b,2025-01-16T21:39:23.598768
681985027e1f55f7e8783ba1,681984f37e1f55f7e877d8a6,681984fa7e1f55f7e877f530,2025-01-31T06:21:11.735525
681985027e1f55f7e8783ba2,681984f37e1f55f7e877effc,681984fa7e1f55f7e877f782,2025-01-04T02:50:51.526029
681985027e1f55f7e8783ba3,681984f37e1f55f7e877e38b,681984fa7e1f55f7e877f81c,2025-04-29T05:45:14.463168
681985027e1f55f7e8783ba4,681984f37e1f55f7e877f392,681984fa7e1f55f7e877f635,2024-12-27T00:49:27.989019
681985027e1f55f7e8783ba5,681984f37e1f55f7e877de6f,681984fa7e1f55f7e877f681,2024-11-25T06:55:10.118727
681985027e1f55f7e8783ba6,681984f37e1f55f7e877e54f,681984fa7e1f55f7e877f78d,2025-01-10T12:23:02.235661
681985027e1f55f7e8783ba7,681984f37e1f55f7e877de83,681984fa7e1f55f7e877f7ee,2024-11-13T20:34:46.141621
681985027e1f55f7e8783ba8,681984f37e1f55f7e877ea9a,681984fa7e1f55f7e877f81a,2024-11-14T09:18:51.979148
681985027e1f55f7e8783ba9,681984f37e1f55f7e877e969,681984fa7e1f55f7e877f60e,2025-04-03T11:36:25.204658
681985027e1f55f7e8783baa,681984f37e1f55f7e877f1f4,681984fa7e1f55f7e877f56e,2024-11-11T12:17:45.700755
681985027e1f55f7e8783bab,681984f37e1f55f7e877d576,681984fa7e1f55f7e877f827,2025-02-26T09:04:59.477258
681985027e1f55f7e8783bac,681984f37e1f55f7e877d4f4,681984fa7e1f55f7e877f4d6,2025-02-14T08:47:40.542164
681985027e1f55f7e8783bad,681984f37e1f55f7e877e7e7,681984fa7e1f55f7e877f7f7,2024-11-14T13:44:33.777890
681985027e1f55f7e8783bae,681984f37e1f55f7e877f47d,681984fa7e1f55f7e877f748,2025-04-19T03:15:53.274653
681985027e1f55f7e8783baf,681984f37e1f55f7e877ee38,681984fa7e1f55f7e877f5c3,2025-02-26T05:40:43.976221
681985027e1f55f7e8783bb0,681984f37e1f55f7e877e0de,681984fa7e1f55f7e877f744,2024-12-17T09:38:21.144333
681985027e1f55f7e8783bb1,681984f37e1f55f7e877edf4,681984fa7e1f55f7e877f6d4,2025-03-25T01:25:40.421289
681985027e1f55f7e8783bb2,681984f37e1f55f7e877d3b0,681984fa7e1f55f7e877f5e7,2024-11-11T14:05:05.861649
681985027e1f55f7e8783bb3,681984f37e1f55f7e877cee5,681984fa7e1f55f7e877f5e4,2025-01-11T10:48:51.777427
681985027e1f55f7e8783bb4,681984f37e1f55f7e877f46f,681984fa7e1f55f7e877f70e,2025-04-06T05:32:22.970668
681985027e1f55f7e8783bb5,681984f37e1f55f7e877eb35,681984fa7e1f55f7e877f820,2025-04-17T10:02:21.825681
681985027e1f55f7e8783bb6,681984f37e1f55f7e877edbe,681984fa7e1f55f7e877f607,2024-11-30T05:43:35.858239
681985027e1f55f7e8783bb7,681984f37e1f55f7e877e695,681984fa7e1f55f7e877f87e,2025-02-06T04:52:37.212824
681985027e1f55f7e8783bb8,681984f37e1f55f7e877df2b,681984fa7e1f55f7e877f697,2025-04-17T05:34:35.513901
681985027e1f55f7e8783bb9,681984f37e1f55f7e877ce52,681984fa7e1f55f7e877f68b,2025-02-10T22:43:48.335246
681985027e1f55f7e8783bba,681984f37e1f55f7e877de2b,681984fa7e1f55f7e877f659,2025-04-15T04:57:40.611372
681985027e1f55f7e8783bbb,681984f37e1f55f7e877f390,681984fa7e1f55f7e877f886,2025-01-31T03:43:22.497126
681985027e1f55f7e8783bbc,681984f37e1f55f7e877ce52,681984fa7e1f55f7e877f68b,2025-01-13T08:16:33.996614
681985027e1f55f7e8783bbd,681984f37e1f55f7e877d677,681984fa7e1f55f7e877f590,2025-04-08T16:18:11.145954
681985027e1f55f7e8783bbe,681984f37e1f55f7e877ded1,681984fa7e1f55f7e877f76c,2025-03-02T11:49:09.755956
681985027e1f55f7e8783bbf,681984f37e1f55f7e877d51c,681984fa7e1f55f7e877f4e4,2024-12-13T01:14:41.539400
681985027e1f55f7e8783bc0,681984f37e1f55f7e877e3a7,681984fa7e1f55f7e877f7cc,2025-03-09T08:08:19.554300
681985027e1f55f7e8783bc1,681984f37e1f55f7e877cea6,681984fa7e1f55f7e877f7be,2024-11-11T10:18:11.155906
681985027e1f55f7e8783bc2,681984f37e1f55f7e877d8c1,681984fa7e1f55f7e877f5da,2025-03-16T15:05:04.158232
681985027e1f55f7e8783bc3,681984f37e1f55f7e877f3e1,681984fa7e1f55f7e877f6c2,2025-03-05T13:04:14.168724
681985027e1f55f7e8783bc4,681984f37e1f55f7e877efb1,681984fa7e1f55f7e877f4cb,2025-01-26T21:57:19.546387
681985027e1f55f7e8783bc5,681984f37e1f55f7e877d8f9,681984fa7e1f55f7e877f80c,2024-12-03T13:13:22.517960
